timestamp, velUL, velUR, velKL, velKR, velHL, velHR,accUL, accUR, accKL, accKR, accHL, accHR,jerUL, jerUR, jerKL, jerKR, jerHL, jerHR,weiUL, weiUR, weiKL, weiKR, weiHL, weiHR,CI
19:29.0,8,8,11,12,87,47,54.9399,85.788,101.8065,31.6468,243.8924,267.2662,417.9816,186.2858,227.1213,348.387,420.0676,659.7098,64,64,121,144,7569,2209,1.08
19:29.1,20,6,72,22,138,16,79.198,24.2061,368.8656,73.0298,435.6247,193.8971,111.2552,115.0299,770.7281,162.3302,712.3371,306.1508,400,36,5184,484,19044,256,1.09
19:29.1,14,4,67,7,109,9,86.1585,46.3952,61.1784,94.1256,195.5115,120.6973,194.9805,185.4544,112.6365,182.9245,534.3142,546.9083,196,16,4489,49,11881,81,1.09
19:29.2,3,2,35,10,120,19,84.7954,33.3965,226.119,40.2959,277.419,97.9081,214.3461,78.7678,883.7011,130.159,714.4868,365.5838,9,4,1225,100,14400,361,1.08
19:29.2,7,18,50,10,109,44,36.5545,115.5269,100.7794,93.8362,139.8945,280.8402,140.4719,125.5742,224.1821,26.9604,340.7304,319.7823,49,324,2500,100,11881,1936,1.08
19:29.3,1,22,29,9,64,17,41.5074,159.5131,155.7912,34.1286,370.6496,177.7736,89.0878,254.8061,159.5358,88.9633,804.5251,306.9017,1,484,841,81,4096,289,1.08
19:29.3,8,10,26,9,67,16,57.2246,106.9085,166.4561,81.4186,155.2673,182.0586,135.2905,255.1467,395.6397,259.1253,397.0733,692.3549,64,100,676,81,4489,256,1.07
19:29.4,4,12,11,2,32,4,65.8802,103.9358,137.6587,51.1251,290.5461,77.852,157.5567,389.3991,401.5132,120.9196,606.4701,376.5189,16,144,121,4,1024,16,1.07
19:29.4,6,23,40,47,103,116,39.441,75.9884,280.2504,275.9723,754.6484,693.1854,102.338,161.8687,185.5175,294.5012,1007.9799,812.3707,36,529,1600,2209,10609,13456,1.06
19:29.5,11,31,18,18,49,46,72.5103,220.6776,138.1051,179.2595,331.0125,433.1778,207.1015,483.7205,180.3264,213.6845,693.5101,547.9754,121,961,324,324,2401,2116,1.07
19:29.5,21,26,13,44,59,102,62.97,36.5688,44.9915,194.1802,132.145,439.1664,60.8881,155.2895,457.8653,337.0355,1025.3223,972.9841,441,676,169,1936,3481,10404,1.08
19:29.6,10,12,46,55,194,151,82.2943,211.2045,354.9266,600.8859,1522.3829,1519.2163,201.7258,593.4378,330.2992,717.0154,1803.3967,1913.1589,100,144,2116,3025,37636,22801,1.07
19:29.6,4,20,11,15,52,15,42.7995,114.6645,344.9183,335.9236,1480.4593,815.5306,151.599,204.819,547.7204,291.9404,2104.9173,631.9196,16,400,121,225,2704,225,1.07
19:29.7,11,5,1,7,8,20,57.2782,132.3182,71.5433,90.6542,310.7675,54.7417,100.4548,304.1986,429.2935,856.3728,1817.9709,2262.5449,121,25,1,49,64,400,1.07
19:29.7,6,3,7,3,27,5,33.1519,14.3636,46.2727,29.4766,165.063,143.1245,90.2357,160.9038,457.7269,463.073,1984.4484,1025.6217,36,9,49,9,729,25,1.07
19:29.8,0,6,17,6,40,27,37.7345,42.9013,140.1848,29.4845,324.8239,176.4598,135.8382,242.8243,103.4842,115.9823,286.7415,216.9419,0,36,289,36,1600,729,1.07
19:29.8,1,10,16,7,31,21,6.597,22.7897,109.7564,29.2985,151.3439,82.6307,57.0568,42.741,98.1193,51.4164,65.1495,122.3391,1,100,256,49,961,441,1.07
19:29.9,17,8,20,26,84,53,97.7748,29.2473,62.2462,131.5759,369.3453,219.4216,175.9996,102.2267,188.6782,173.5311,689.8857,120.3294,289,64,400,676,7056,2809,1.08
19:29.9,9,2,17,16,97,30,80.0788,42.3302,120.6752,62.5214,540.4039,255.8022,126.9113,90.2594,255.4663,101.3398,674.2611,398.6729,81,4,289,256,9409,900,1.08
19:30.0,7,6,24,7,72,9,24.8197,37.7768,95.4196,57.1579,206.3991,124.7898,179.5852,71.749,208.8402,278.535,806.1516,499.3155,49,36,576,49,5184,81,1.08
19:30.0,22,17,27,6,93,23,89.3226,75.948,50.1715,54.9324,149.8243,126.6458,176.6517,133.4917,199.1676,30.7707,600.4967,193.8209,484,289,729,36,8649,529,1.08
19:30.1,3,37,42,3,99,34,112.0172,197.563,115.2959,15.8984,175.9115,114.1268,157.1484,342.1003,72.8471,95.7208,226.078,341.774,9,1369,1764,9,9801,1156,1.08
19:30.1,2,19,52,16,107,47,35.3788,128.458,138.6144,105.0367,353.0283,439.6271,178.5573,281.6184,236.418,217.1929,701.0056,840.8164,4,361,2704,256,11449,2209,1.08
19:30.2,1,36,39,20,55,4,19.0131,109.2597,112.6075,108.4275,368.3922,291.1293,166.1989,171.2596,268.4512,161.2552,715.7252,488.9376,1,1296,1521,400,3025,16,1.08
19:30.2,5,58,42,20,48,8,35.505,139.4301,29.69,60.2341,131.3274,29.7956,86.645,399.0538,196.6315,242.2479,390.585,662.0111,25,3364,1764,400,2304,64,1.09
19:30.3,10,29,58,27,78,16,63.1622,528.289,107.9216,91.1202,251.3511,87.7361,106.4875,955.566,232.0273,152.4591,668.9357,335.4153,100,841,3364,729,6084,256,1.09
19:30.3,20,61,55,44,101,39,76.9571,192.6546,72.9175,121.1455,332.7332,258.0226,70.6691,487.1068,108.1995,190.0112,379.5111,378.4293,400,3721,3025,1936,10201,1521,1.1
19:30.4,15,53,51,11,143,41,43.7261,681.8778,100.3881,291.5215,875.2648,371.42,150.7153,1813.4894,217.5509,516.0651,1097.8416,463.6686,225,2809,2601,121,20449,1681,1.11
19:30.4,24,32,83,40,87,54,58.7068,490.0063,264.8734,240.0229,404.2132,83.9453,71.0836,451.2049,345.3516,214.9051,674.5078,425.543,576,1024,6889,1600,7569,2916,1.11
19:30.4,41,40,40,17,37,21,127.4182,119.863,258.3386,146.5376,511.0146,359.0512,253.6177,1135.8555,439.519,308.3173,2062.8689,1074.0317,1681,1600,1600,289,1369,441,1.11
19:30.5,35,2,24,24,22,17,38.2441,238.1016,110.9708,63.5629,114.5407,102.4907,138.6863,1088.9049,551.5346,285.002,476.443,146.0974,1225,4,576,576,484,289,1.1
19:30.5,14,51,14,38,17,22,191.3599,311.7863,100.263,102.3078,41.9358,90.1742,447.3344,597.0754,257.8787,320.2568,801.4213,627.1707,196,2601,196,1444,289,484,1.1
19:30.6,13,31,16,28,18,18,105.8507,472.2179,23.1708,96.4238,52.6945,91.1906,187.8417,1057.246,197.8512,208.9419,136.012,286.234,169,961,256,784,324,324,1.1
19:30.6,10,6,6,12,11,8,50.8286,153.7998,120.478,113.8387,152.7357,80.6915,262.7274,281.877,156.7554,271.139,207.999,227.1768,100,36,36,144,121,64,1.09
19:30.7,19,33,13,12,10,1,51.2652,170.7345,48.1283,73.3756,19.7106,61.8064,178.3373,452.4833,77.1297,180.207,103.5396,216.4352,361,1089,169,144,100,1,1.09
19:30.7,5,41,10,13,47,8,86.9529,61.8432,26.7444,26.0205,247.2222,62.3953,161.3835,307.2348,219.9474,182.8031,457.8035,173.6393,25,1681,100,169,2209,64,1.08
19:30.8,11,23,1,13,10,2,40.7409,110.2061,64.243,22.3099,251.3032,41.366,48.2162,419.5012,166.326,115.6991,393.4556,38.0199,121,529,1,169,100,4,1.07
19:30.8,7,8,6,7,20,13,78.9653,184.3507,32.8502,124.7377,91.468,84.3617,113.9492,356.4993,52.3354,199.726,261.0016,148.339,49,64,36,49,400,169,1.07
19:30.9,12,3,1,3,3,3,58.3742,30.2105,33.6223,39.0527,143.5518,70.7893,56.466,207.9956,89.6226,62.3942,207.7511,85.5583,144,9,1,9,9,9,1.07
19:30.9,9,9,3,3,3,1,49.032,38.976,25.4584,12.7078,11.5908,15.4542,62.6416,258.3715,63.393,173.0416,150.3833,138.9642,81,81,9,9,9,1,1.07
19:31.0,19,4,4,1,5,3,89.2986,54.1137,53.0492,9.3863,29.8286,15.8966,49.2202,44.2185,65.936,45.0189,231.0407,125.0586,361,16,16,1,25,9,1.07
19:31.0,16,1,4,1,24,10,33.819,30.211,16.0834,14.99,133.7561,74.5169,85.0336,84.2748,32.8441,15.4547,192.1808,114.668,256,1,16,1,576,100,1.07
19:31.1,10,3,2,3,39,26,60.5545,9.4282,16.889,10.0109,96.9019,111.9637,217.6618,86.7059,104.8944,25.3497,169.7113,176.5664,100,9,4,9,1521,676,1.07
19:31.1,22,6,11,25,31,18,126.746,35.252,56.9414,136.7626,108.8123,125.3836,152.0708,69.8368,64.8329,195.1568,327.5595,281.4636,484,36,121,625,961,324,1.07
19:31.2,12,7,15,22,24,12,71.9123,3.0743,32.6853,44.5736,128.4211,42.5463,74.5762,14.2013,60.6473,69.0102,324.7966,200.7085,144,49,225,484,576,144,1.08
19:31.2,27,13,22,29,38,33,107.3388,50.2909,137.1982,93.9847,116.8357,165.6446,122.3065,36.2827,255.6242,261.8141,296.71,420.8815,729,169,484,841,1444,1089,1.08
19:31.3,13,28,29,31,35,37,179.8411,86.792,52.4231,18.988,19.9569,64.364,182.8756,126.6297,98.09,58.5668,172.4622,157.5139,169,784,841,961,1225,1369,1.08
19:31.3,13,28,33,27,53,42,17.3494,49.4958,24.6809,35.2717,109.8177,74.1744,140.8129,92.5875,169.3162,161.3486,78.7902,289.1332,169,784,1089,729,2809,1764,1.07
19:31.4,20,38,25,48,41,25,59.2929,182.641,57.1907,204.803,293.7824,184.8958,338.7311,299.7744,163.5862,315.5767,417.9781,318.6885,400,1444,625,2304,1681,625,1.07
19:31.5,20,28,57,69,107,119,182.313,138.4689,238.5591,193.8816,486.7773,692.0031,269.3944,133.7877,361.5933,302.3052,838.8597,1036.7486,400,784,3249,4761,11449,14161,1.06
19:31.5,3,6,68,52,90,40,148.7402,192.8673,215.0307,192.7872,399.9224,497.1813,277.2213,411.7237,403.1704,564.0071,1015.5082,1018.3318,9,36,4624,2704,8100,1600,1.06
19:31.5,19,12,48,15,102,19,100.9849,46.3959,147.3665,382.331,192.8577,282.1124,412.6169,184.5183,564.4053,775.3436,911.5737,1452.649,361,144,2304,225,10404,361,1.07
19:31.6,14,41,49,32,107,26,164.7061,265.9302,121.4297,265.0485,177.597,201.4648,414.3788,511.3229,476.4404,604.4554,850.3723,1009.1656,196,1681,2401,1024,11449,676,1.07
19:31.6,18,24,77,16,143,17,65.0736,382.7946,171.9648,149.3137,247.6373,132.7916,160.4862,561.3657,466.3821,421.3016,262.3645,429.6081,324,576,5929,256,20449,289,1.06
19:31.7,64,48,53,14,180,3,320.8072,159.627,204.596,118.7004,429.0491,94.8442,358.9849,514.7706,303.5818,467.9078,476.6991,415.9215,4096,2304,2809,196,32400,9,1.06
19:31.7,26,16,84,19,183,32,278.3144,282.3833,382.4428,37.2767,366.8949,195.816,502.0106,989.9069,538.7682,275.3743,596.6358,348.1557,676,256,7056,361,33489,1024,1.05
19:31.8,16,15,48,18,127,27,163.2176,178.233,379.4824,83.641,513.173,303.8895,683.628,473.6404,328.4985,188.5668,1167.5706,361.6158,256,225,2304,324,16129,729,1.05
19:31.8,38,19,43,19,87,46,155.6456,38.9642,235.3835,176.1969,630.9817,354.1483,240.5187,437.361,715.3093,291.2203,1320.4313,445.7161,1444,361,1849,361,7569,2116,1.03
19:31.9,29,14,69,7,139,20,59.2985,30.7745,460.2079,155.4533,676.9158,392.9396,270.156,311.1303,471.5519,285.0856,766.3791,553.5267,841,196,4761,49,19321,400,1.02
19:32.0,12,56,43,8,67,5,156.8529,284.5573,349.0911,62.1075,627.3391,117.8241,438.1129,398.4886,582.4737,219.5433,1531.1811,406.3487,144,3136,1849,64,4489,25,1.03
19:32.0,18,4,34,12,46,63,55.1909,349.876,89.0731,71.4991,320.4695,366.3559,165.6206,485.8405,635.2948,152.8861,997.6683,226.3294,324,16,1156,144,2116,3969,1.02
19:32.0,1,56,33,61,127,138,113.2391,335.2257,372.8123,344.4143,876.3139,735.8136,255.1506,319.76,858.0928,608.896,1431.3944,1194.7297,1,3136,1089,3721,16129,19044,1.04
19:32.1,10,35,56,13,146,56,67.9128,370.4028,543.4324,446.5799,1634.8961,1135.4516,118.344,680.3379,918.7099,769.572,2780.2509,1990.4739,100,1225,3136,169,21316,3136,1.04
19:32.1,2,8,6,8,21,31,65.6548,225.2318,354.6104,35.6253,859.1354,183.8765,86.2823,708.5946,138.6559,463.678,324.0533,859.1636,4,64,36,64,441,961,1.03
19:32.2,4,12,17,19,31,31,27.1811,80.351,103.0723,85.1631,239.1615,138.6559,114.2335,542.8127,955.1557,570.8646,2783.4306,1727.0124,16,144,289,361,961,961,1.03
19:32.2,8,30,48,37,105,69,60.8884,230.0433,323.3563,108.4901,610.3877,309.73,111.5948,443.3307,799.6945,215.7913,1592.2734,510.0204,64,900,2304,1369,11025,4761,1.03
19:32.3,9,9,34,8,55,23,57.1123,236.9879,126.4554,178.2925,335.2161,303.5155,91.521,395.3436,104.1781,391.181,420.7002,436.3801,81,81,1156,64,3025,529,1.03
19:32.3,4,8,13,7,76,4,42.3501,45.54,248.0333,49.6167,533.1946,159.2513,133.4251,285.534,827.4644,194.0934,1613.0817,683.0405,16,64,169,49,5776,16,1.02
19:32.4,12,18,16,20,76,23,84.9028,159.63,35.7006,86.9434,171.5821,164.597,172.4814,545.9931,207.2628,363.9084,575.6599,679.5119,144,324,256,400,5776,529,1.02
19:32.4,5,4,19,9,54,14,72.3229,119.1636,45.9202,90.1254,270.8986,100.8128,169.8804,208.617,417.842,181.8536,1143.1138,292.5529,25,16,361,81,2916,196,1.02
19:32.5,4,7,23,7,67,10,52.0321,33.1334,38.2346,51.8538,267.1064,113.3452,139.0331,191.6286,76.8261,168.4146,619.5107,347.1469,16,49,529,49,4489,100,1.02
19:32.5,21,9,30,12,60,18,129.527,61.8651,45.604,67.7481,152.1904,124.2621,87.1208,245.0135,53.4058,159.4169,248.3935,234.8952,441,81,900,144,3600,324,1.03
19:32.6,15,7,23,5,55,11,65.3412,14.6026,51.8569,57.8534,149.8551,62.2906,86.1628,59.9081,122.288,44.3305,609.5141,82.7475,225,49,529,25,3025,121,1.04
19:32.6,17,1,26,7,54,18,106.5585,48.9609,26.0274,24.1124,190.2029,55.4118,342.66,149.613,46.0381,95.1065,503.3381,229.1417,289,1,676,49,2916,324,1.04
19:32.7,23,15,22,3,54,10,42.4756,81.1743,48.425,37.3498,36.248,88.3846,97.2871,112.4744,29.3105,54.3972,182.1336,105.0921,529,225,484,9,2916,100,1.05
19:32.7,5,21,20,11,57,16,112.3461,39.7644,31.9112,58.837,41.6172,82.2611,296.6358,62.47,78.6289,67.2785,299.4089,123.7867,25,441,400,121,3249,256,1.04
19:32.8,5,9,37,8,91,16,23.57,83.2529,104.5088,51.9485,265.0509,100.5981,81.024,243.1488,197.2287,57.9644,357.3608,75.515,25,81,1369,64,8281,256,1.05
19:32.8,1,3,18,8,50,15,22.5701,67.8025,179.6455,24.1752,319.2977,77.5624,148.5227,153.9106,241.6597,96.6382,485.2207,212.9392,1,9,324,64,2500,225,1.06
19:32.8,5,8,31,16,62,28,26.1698,27.618,104.1841,87.5851,132.1979,90.8693,63.9012,149.9582,15.1193,55.8861,270.391,46.3673,25,64,961,256,3844,784,1.07
19:32.9,14,20,25,24,33,30,60.9048,75.1723,55.2208,57.8905,198.0735,84.6682,112.827,107.5162,287.1515,116.2071,493.4376,237.4909,196,400,625,576,1089,900,1.08
19:32.9,11,5,20,38,39,31,116.1373,88.9958,31.4407,89.0788,40.129,112.6933,201.9543,172.0686,195.9129,118.3743,144.9918,293.4821,121,25,400,1444,1521,961,1.08
19:33.0,3,23,28,58,44,36,73.4789,156.5538,67.1585,141.3233,86.7374,74.8949,156.2133,299.7929,146.7002,194.1164,365.6149,195.658,9,529,784,3364,1936,1296,1.08
19:33.0,6,24,37,40,53,65,34.0313,20.7007,142.7912,116.5434,376.0998,180.7361,186.6306,104.9635,204.9176,283.4356,606.3256,340.0525,36,576,1369,1600,2809,4225,1.08
19:33.1,18,34,28,47,72,60,91.9265,80.7528,171.6336,80.6137,555.3449,162.2796,27.7616,183.916,265.4508,141.63,783.7752,330.4332,324,1156,784,2209,5184,3600,1.08
19:33.1,15,19,39,22,69,53,129.1748,267.7677,93.9891,224.5606,266.5191,219.2675,194.8203,400.9158,142.3254,166.5755,261.9698,577.6831,225,361,1521,484,4761,2809,1.09
19:33.2,20,22,30,32,38,43,95.8087,98.1353,68.3363,76.6867,280.8609,149.7846,24.9116,35.2496,205.9968,85.0423,844.7281,360.6763,400,484,900,1024,1444,1849,1.09
19:33.2,15,23,18,54,21,35,30.8141,22.4676,74.8408,135.9767,102.3898,78.6877,162.8012,401.1289,218.5841,498.3051,363.0563,425.2821,225,529,324,2916,441,1225,1.09
19:33.3,20,34,49,63,123,41,57.6494,85.3516,312.0961,115.1967,660.3368,73.6614,81.1597,44.0743,392.2177,126.4926,795.9951,183.3905,400,1156,2401,3969,15129,1681,1.09
19:33.3,13,29,9,18,32,30,55.7727,80.1698,311.4505,315.5198,619.0932,219.5313,47.8338,108.4697,463.3038,668.8417,868.1917,404.5576,169,841,81,324,1024,900,1.08
19:33.4,5,24,4,12,57,25,89.8382,52.3433,54.109,97.3588,189.6021,73.0548,196.5158,136.9783,466.4378,214.7212,711.16,178.144,25,576,16,144,3249,625,1.08
19:33.4,55,89,2,15,22,10,301.0019,535.4242,11.5052,68.9683,444.0221,118.9385,381.2059,744.3838,478.5003,533.6402,391.5075,436.3776,3025,7921,4,225,484,100,1.08
19:33.5,132,46,19,5,22,5,574.2275,289.4791,97.0316,80.4332,46.5438,82.3955,889.4757,402.3161,155.6776,199.6,262.9685,204.6639,17424,2116,361,25,484,25,1.06
19:33.5,13,17,24,10,5,8,715.9278,365.8732,39.5688,87.3673,107.25,60.6203,1450.6284,1350.2141,68.0713,234.0362,794.4228,195.7297,169,289,576,100,25,64,1.05
19:33.6,26,8,62,13,148,26,96.9688,140.6217,235.7527,75.0676,866.6897,135.0643,826.1263,620.5247,213.1084,78.3122,1312.9871,149.5309,676,64,3844,169,21904,676,1.04
19:33.6,28,39,7,10,15,8,260.3546,246.8311,360.0164,47.8529,836.0905,152.0739,711.6983,316.326,586.4474,199.9659,1115.2492,258.4978,784,1521,49,100,225,64,1.04
19:33.7,18,84,17,22,25,17,131.4502,313.8312,83.833,84.5154,170.041,55.9827,298.1795,660.6533,449.2458,113.7979,1525.9217,220.8858,324,7056,289,484,625,289,1.04
19:33.7,20,93,20,49,85,73,192.9161,614.8757,85.8338,169.9553,439.6186,348.0213,609.6238,1108.4799,565.8063,270.716,1241.0477,571.554,400,8649,400,2401,7225,5329,1.05
19:33.8,5,64,32,54,64,77,108.8388,352.9613,144.2962,108.5358,347.2529,154.2573,95.1854,478.4669,299.3104,157.7429,726.6513,279.8455,25,4096,1024,2916,4096,5929,1.05
19:33.8,13,54,33,52,38,56,102.7704,135.5353,84.2736,135.2313,186.3423,137.4397,249.5462,844.9824,250.1015,308.9444,809.3494,727.8204,169,2916,1089,2704,1444,3136,1.05
19:33.9,5,19,25,68,46,45,70.2958,222.629,92.8392,105.8194,118.5345,204.6614,110.2948,498.0144,355.2537,211.6837,375.3688,485.2863,25,361,625,4624,2116,2025,1.05
19:33.9,65,73,15,60,17,40,397.798,459.2015,201.3446,122.3988,247.1306,171.2233,565.1715,495.0768,389.1203,324.7643,244.8522,187.784,4225,5329,225,3600,289,1600,1.07
19:34.0,51,16,31,22,62,65,444.8965,466.4205,121.4567,265.0721,275.8383,322.0561,644.6756,604.8478,318.9759,534.1574,302.3711,460.2284,2601,256,961,484,3844,4225,1.08
19:34.0,29,15,28,27,109,50,153.8035,92.9971,161.5554,58.1716,719.7925,334.9528,592.8147,809.1643,264.0441,229.2686,946.2071,757.051,841,225,784,729,11881,2500,1.08
19:34.1,51,13,16,14,219,8,151.6101,54.3968,191.1579,82.4552,1076.4567,253.0638,689.2523,759.5985,419.9663,292.8359,2014.3189,694.3899,2601,169,256,196,47961,64,1.07
19:34.1,3,10,329,24,372,66,324.7681,77.3442,2002.0337,220.2012,3247.4508,400.8868,332.7665,129.8298,3121.1913,397.2583,5598.4257,1087.5478,9,100,108241,576,138384,4356,1.05
19:34.1,12,39,118,113,270,213,74.4105,220.8307,2520.2065,809.7144,1926.5241,1611.6599,202.0346,283.8883,3623.8908,1307.7814,2150.2758,2526.925,144,1521,13924,12769,72900,45369,1.04
19:34.2,61,20,319,37,329,62,325.9032,325.6844,2440.4823,873.6399,2988.7107,1596.0628,889.4873,483.2103,1663.2178,1094.4721,7270.519,1964.68,3721,400,101761,1369,108241,3844,1.02
19:34.2,27,6,134,11,139,25,264.1973,91.2521,1252.9369,155.4104,1280.8713,375.9764,448.2723,255.3531,1979.185,1013.4719,1196.9651,1899.1434,729,36,17956,121,19321,625,0.99
19:34.3,27,4,58,14,85,25,191.0435,33.517,465.6626,149.4327,709.9726,223.5091,638.8224,492.7136,4240.8202,1460.2928,5359.6384,2148.0623,729,16,3364,196,7225,625,0.98
19:34.3,10,1,16,13,73,14,167.424,25.1616,441.3084,54.6777,319.7819,105.17,303.9602,123.6763,1549.7459,309.5454,1494.6376,417.2169,100,1,256,169,5329,196,0.98
19:34.4,7,2,10,6,19,2,77.6586,22.1601,119.9787,60.4654,433.2208,77.9826,348.5451,72.4797,796.8202,307.3563,1577.0005,416.4959,49,4,100,36,361,4,0.98
19:34.4,11,11,31,5,22,23,25.7333,59.7276,163.6077,41.6777,84.0658,135.7306,280.8814,90.0755,885.7004,134.7905,578.3619,266.4907,121,121,961,25,484,529,0.97
19:34.5,4,18,10,6,35,6,56.227,180.4313,187.3692,28.8864,242.3915,112.4799,164.763,302.4258,455.1872,75.5041,592.3508,151.3999,16,324,100,36,1225,36,0.97
19:34.5,4,14,32,10,27,23,5.6232,34.8848,187.4638,35.889,151.4598,102.8753,31.0404,49.5656,416.8863,43.0837,324.3639,142.9942,16,196,1024,100,729,529,0.97
19:34.6,7,10,35,9,46,23,63.8196,33.3372,64.2416,18.6891,209.1601,113.667,61.8001,300.4962,325.2204,52.0458,476.1747,64.8493,49,100,1225,81,2116,529,0.97
19:34.6,3,2,26,5,106,20,23.1954,54.0246,116.4263,50.576,471.5376,171.9162,31.1162,63.0066,424.7158,113.3753,921.5179,403.2033,9,4,676,25,11236,400,0.97
19:34.7,5,1,10,2,32,5,40.2312,20.3749,201.5671,42.0677,661.6173,114.2432,140.7712,59.089,375.8775,74.5564,1267.8332,331.3888,25,1,100,4,1024,25,0.97
19:34.7,9,9,9,1,11,5,29.7677,62.9822,60.673,11.3717,148.3171,9.6275,75.7552,167.9605,257.0295,83.6211,824.9741,257.8332,81,81,81,1,121,25,0.97
19:34.8,7,1,29,6,64,23,13.579,45.3404,139.8652,34.8972,454.9108,121.4438,77.6955,42.5641,206.6251,82.3625,1504.9701,321.9431,49,1,841,36,4096,529,0.97
19:34.8,15,13,23,6,92,18,66.0472,73.9412,230.6522,52.3924,834.5293,226.9323,80.6919,67.9871,277.8402,64.7111,1355.2714,344.0788,225,169,529,36,8464,324,0.97
19:34.9,21,18,58,3,248,58,35.5197,184.8511,259.3946,34.8708,1002.6504,267.7481,64.4138,212.9744,405.3064,48.2848,1635.7876,525.5664,441,324,3364,9,61504,3364,0.97
19:34.9,2,4,30,4,47,46,132.9584,82.4278,179.9114,30.7352,1246.0807,94.1935,284.4879,81.1546,496.334,71.847,2888.8286,478.6543,4,16,900,16,2209,2116,0.97
19:34.9,16,32,37,12,212,9,91.9984,166.9942,264.89,61.6204,1483.0766,275.6666,175.9124,97.2069,710.8071,117.0591,3697.7616,809.9792,256,1024,1369,144,44944,81,0.97
19:35.0,7,9,117,17,116,4,129.0058,244.239,529.9248,54.9933,779.4051,75.2497,373.5581,266.7194,877.4634,71.2149,3011.4897,239.5926,49,81,13689,289,13456,16,0.98
19:35.1,30,1,153,17,201,27,147.7324,58.9721,572.8828,42.1317,655.7264,141.9952,358.2567,188.5673,650.0437,93.4956,2027.6149,623.6185,900,1,23409,289,40401,729,1
19:35.1,33,11,90,8,131,28,41.5074,64.609,467.2309,70.663,588.0444,279.6904,183.8538,314.6285,1379.1366,132.9855,1563.2313,441.7883,1089,121,8100,64,17161,784,1.01
19:35.1,11,7,76,16,109,9,255.8845,30.7472,134.1757,71.0167,387.3619,199.8567,600.2242,107.4777,886.723,69.2741,1314.0364,226.7385,121,49,5776,256,11881,81,1
19:35.2,20,68,284,3,281,13,177.2657,395.6195,1263.5746,114.3823,1149.3954,122.5047,249.9926,545.2447,2514.2322,80.1616,2279.634,355.0993,400,4624,80656,9,78961,169,1.02
19:35.2,58,102,75,26,90,39,300.576,277.3641,1321.6456,146.52,1457.1757,209.4296,585.6911,431.1334,1954.0884,320.017,1862.1271,599.2153,3364,10404,5625,676,8100,1521,1.02
19:35.3,11,81,87,24,94,51,296.1231,1077.5302,466.445,110.4427,58.5888,148.4585,573.3512,2159.0213,1980.6776,304.3249,1767.8191,319.5824,121,6561,7569,576,8836,2601,1.03
19:35.3,53,85,27,56,66,119,272.8682,180.7543,607.7802,237.2428,534.2137,443.2872,113.4191,565.9327,1170.9297,222.4785,1602.1917,490.7883,2809,7225,729,3136,4356,14161,1.04
19:35.4,30,46,13,27,32,41,152.6675,341.9936,88.554,242.6337,278.3875,532.2721,261.5208,1932.8684,707.6215,291.2124,498.7094,887.6805,900,2116,169,729,1024,1681,1.05
19:35.4,31,36,16,67,60,46,143.68,59.5753,161.6474,267.9175,382.9764,255.0405,510.6834,247.3034,1115.9755,561.8159,1199.46,1034.6957,961,1296,256,4489,3600,2116,1.06
19:35.5,39,20,9,26,40,38,195.5551,215.0205,112.7587,253.8613,516.4627,152.8299,360.7236,615.1308,282.4381,517.4008,1150.3255,790.5257,1521,400,81,676,1600,1444,1.07
19:35.5,32,44,19,10,34,41,137.7778,200.0036,75.847,177.673,129.8914,17.4742,359.9558,378.9515,340.8794,661.3853,405.4367,369.5606,1024,1936,361,100,1156,1681,1.07
19:35.6,12,29,143,25,151,16,136.5755,91.3354,819.3036,146.9694,743.027,331.9986,480.153,314.9243,1239.6744,377.404,1416.4272,558.6283,144,841,20449,625,22801,256,1.08
19:35.6,5,33,31,114,18,119,75.3462,161.4611,1001.5521,788.373,940.9822,799.382,269.6263,423.1789,1501.6326,1424.4281,1471.1326,1190.8403,25,1089,961,12996,324,14161,1.08
19:35.6,7,8,5,15,31,19,51.8025,155.2873,194.6747,633.8521,86.0686,607.5737,273.2804,206.8849,985.2444,835.8139,1098.2454,548.767,49,64,25,225,961,361,1.08
19:35.7,9,17,237,237,334,414,94.1983,145.6402,1404.5399,1459.3462,2054.5741,2565.7703,114.7719,375.7085,3607.5021,3358.6898,4445.8212,4915.4613,81,289,56169,56169,111556,171396,1.08
19:35.8,6,16,38,22,42,49,35.6139,60.856,1319.9893,1515.179,2001.1533,2669.3946,93.1021,292.4003,2212.7768,3206.8742,2977.7215,4803.3638,36,256,1444,484,1764,2401,1.08
19:35.8,38,22,28,58,60,86,196.4008,41.658,250.6733,461.327,480.8839,771.7882,287.6591,216.0986,2083.2593,1560.4836,2607.4221,2873.2338,1444,484,784,3364,3600,7396,1.08
19:35.8,4,15,18,22,8,41,221.2596,192.5404,273.6169,468.7173,367.7096,739.2561,355.4988,312.5803,1574.1236,1572.1482,2454.7365,2895.8119,16,225,324,484,64,1681,1.07
19:35.9,5,7,177,212,291,367,17.9522,88.1789,957.54,1147.9831,1732.2274,1970.9944,312.6329,114.0257,1580.3553,2379.177,3154.0513,4026.6155,25,49,31329,44944,84681,134689,1.07
19:35.9,3,8,10,10,8,32,15.1742,16.8473,1027.0588,1245.968,1718.1169,2204.8724,321.0517,308.3071,1948.7825,2571.445,3124.9507,4415.3175,9,64,100,100,64,1024,1.06
