timestamp, velUL, velUR, velKL, velKR, velHL, velHR,accUL, accUR, accKL, accKR, accHL, accHR,jerUL, jerUR, jerKL, jerKR, jerHL, jerHR,weiUL, weiUR, weiKL, weiKR, weiHL, weiHR,CI
27:29.0,7,15,1,8,8,8,16.6243,52.2569,20.0539,88.2669,39.4085,79.0202,61.5626,60.0533,63.4549,271.3242,85.7505,259.2189,49,225,1,64,64,64,0.97
27:29.1,1,13,9,9,11,9,43.91,56.3955,55.331,35.5515,36.7589,57.086,115.3891,137.5691,57.649,63.4145,76.0199,103.0218,1,169,81,81,121,81,0.97
27:29.2,5,12,7,5,7,19,32.2441,52.7566,12.7722,79.3724,38.4372,107.5039,37.9084,81.4218,14.1043,49.1712,92.2367,49.7892,25,144,49,25,49,361,0.98
27:29.2,4,15,13,10,2,3,23.9318,109.3872,61.1446,73.7085,49.2356,123.3442,92.2414,247.4908,105.0189,88.5806,115.8997,259.6993,16,225,169,100,4,9,0.98
27:29.3,32,24,3,1,1,16,177.9387,57.4781,70.3381,66.5843,10.4127,99.2956,221.8487,165.0726,88.2246,108.4164,48.1557,266.1657,1024,576,9,1,1,256,0.98
27:29.3,26,32,6,6,6,19,50.8718,54.2416,50.5203,33.8228,40.0429,64.4925,89.4711,146.9217,159.8681,159.1391,118.6414,245.9537,676,1024,36,36,36,361,0.97
27:29.4,27,8,29,14,26,40,31.3408,196.0835,142.8406,60.1347,133.389,149.7693,257.711,374.4101,116.4083,56.8008,187.2353,217.2052,729,64,841,196,676,1600,0.97
27:29.5,72,14,33,25,18,16,303.0689,37.4753,61.4456,60.9181,129.1207,156.7059,528.8734,62.5466,117.1661,56.1974,234.3465,322.0878,5184,196,1089,625,324,256,0.96
27:29.5,32,13,34,6,33,9,315.2129,70.1081,34.6277,109.5559,148.2334,153.9757,504.4753,392.7899,227.2721,252.7598,361.3886,439.2022,1024,169,1156,36,1089,81,0.96
27:29.6,58,12,23,4,15,14,183.264,15.0025,66.1443,45.2325,114.4955,92.6515,206.8874,64.8584,158.4258,149.0493,340.1644,286.7691,3364,144,529,16,225,196,0.96
27:29.6,17,19,10,4,6,18,424.5287,131.8318,103.548,27.2445,62.5171,38.2077,420.0011,171.5827,156.856,174.4342,280.6816,176.4722,289,361,100,16,36,324,0.96
27:29.7,31,35,2,5,2,12,247.8644,123.2592,57.7134,23.4281,31.3943,37.6188,172.5155,202.3535,76.1046,41.9868,149.5597,164.4075,961,1225,4,25,4,144,0.97
27:29.7,11,2,3,2,4,11,241.1142,214.815,10.38,40.4816,13.6594,102.0042,383.5166,437.6021,165.2543,68.1743,112.3803,208.8084,121,4,9,4,16,121,0.97
27:29.8,5,13,1,4,1,20,100.5192,83.507,17.6054,15.9824,20.5571,114.8946,333.7332,286.2589,79.0796,54.8774,49.5865,131.2586,25,169,1,16,1,400,0.98
27:29.8,4,27,9,1,2,0,22.0378,105.8688,58.5355,25.8616,21.8753,118.3425,332.6968,311.588,91.2212,94.6745,41.1973,324.0019,16,729,81,1,4,0,0.98
27:29.9,10,21,33,5,31,20,47.2685,138.622,171.0719,36.9963,187.7588,126.2602,117.1775,265.9463,237.9601,70.5369,257.7935,350.3949,100,441,1089,25,961,400,0.99
27:29.9,16,16,52,26,46,42,114.59,41.6277,112.4021,131.7127,137.7462,258.92,149.1439,209.7879,123.6343,160.0528,224.906,456.1814,256,256,2704,676,2116,1764,1
27:30.0,11,39,16,19,27,76,61.4319,229.7779,226.164,117.5921,202.2335,392.2395,84.4321,507.1386,588.6923,216.0964,556.6235,775.5063,121,1521,256,361,729,5776,1
27:30.0,1,52,63,40,77,118,67.956,183.25,321.4246,162.372,599.5797,698.145,226.4128,310.9436,435.4253,98.2739,1041.8574,1026.1785,1,2704,3969,1600,5929,13924,0.99
27:30.1,4,25,27,56,25,171,28.4439,211.6653,247.4599,103.1471,372.4062,376.0823,120.9423,579.2455,456.3063,287.4533,621.208,756.5984,16,625,729,3136,625,29241,0.98
27:30.1,23,26,32,61,27,152,123.334,36.2964,115.1639,178.8431,143.7078,505.2627,178.433,228.377,617.8048,346.7254,1058.9151,1158.2465,529,676,1024,3721,729,23104,0.96
27:30.2,15,8,28,24,35,126,164.314,117.6863,137.2223,341.7283,187.3935,661.3864,265.8654,277.0761,548.2939,634.4175,838.7702,1092.1812,225,64,784,576,1225,15876,0.96
27:30.2,13,9,20,56,16,136,18.784,19.6294,107.6173,261.1714,159.3225,200.1967,185.4296,51.2876,94.9744,649.0327,207.3076,1016.1414,169,81,400,3136,256,18496,0.96
27:30.3,10,17,11,50,16,105,65.6497,70.708,76.4678,114.755,67.1503,262.9572,234.1256,216.701,242.3548,416.3823,372.2216,1078.1348,100,289,121,2500,256,11025,0.96
27:30.3,3,7,13,34,17,56,51.6017,110.1024,15.7446,195.978,10.945,303.2691,74.1245,182.2575,150.6124,626.7966,236.5743,649.3508,9,49,169,1156,289,3136,0.96
27:30.4,4,5,2,30,6,16,20.7586,27.7276,86.0348,176.8468,91.9705,337.8189,71.2742,108.4528,128.3229,328.2773,168.2155,450.4456,16,25,4,900,36,256,0.96
27:30.4,4,1,3,11,2,11,6.4332,31.6005,22.1663,113.4368,25.7081,50.6389,84.2645,165.1609,35.578,406.6581,45.1059,513.2841,16,1,9,121,4,121,0.96
27:30.5,3,8,9,11,20,48,9.6173,50.0515,79.6813,130.2461,134.9662,314.5417,39.5813,52.3486,150.0677,419.0169,230.8554,704.4337,9,64,81,121,400,2304,0.97
27:30.5,21,4,12,27,12,68,117.2196,71.117,44.4341,104.414,76.5443,254.6718,166.248,139.5132,96.5563,145.2866,148.9333,363.2988,441,16,144,729,144,4624,0.97
27:30.6,12,3,7,42,10,46,108.2404,42.1818,32.4354,209.546,29.237,396.8873,155.1867,35.785,165.9188,288.3583,206.3926,1055.8267,144,9,49,1764,100,2116,0.98
27:30.6,9,13,2,43,6,112,70.6897,86.0904,49.5833,138.8141,83.51,491.8249,221.0815,134.5428,122.1764,228.3612,49.74,676.0599,81,169,4,1849,36,12544,0.98
27:30.7,5,17,11,30,14,135,34.1186,32.2681,53.6689,140.5802,64.4193,288.5543,130.3686,59.7291,104.9241,431.742,123.5254,498.7413,25,289,121,900,196,18225,0.98
27:30.7,5,20,35,33,36,118,25.8839,129.2991,154.5086,75.7365,193.0358,157.2007,112.5243,236.4943,199.4306,300.2028,191.5571,960.8842,25,400,1225,1089,1296,13924,0.98
27:30.8,17,23,43,36,72,167,77.0558,45.9015,84.337,49.9603,225.3236,339.1556,155.9794,106.4728,159.7496,282.9548,309.0874,481.6108,289,529,1849,1296,5184,27889,0.99
27:30.8,9,17,17,54,20,99,79.1612,48.7448,162.5951,173.5761,315.6069,531.899,149.1433,265.7285,471.6091,165.2113,729.219,612.5029,81,289,289,2916,400,9801,0.99
27:30.9,3,35,14,42,14,145,39.3043,110.3175,90.0646,195.3932,161.1874,535.4437,161.5838,145.6072,141.9868,340.193,573.1811,932.8173,9,1225,196,1764,196,21025,0.99
27:30.9,15,6,20,16,16,43,84.7422,178.6278,63.8004,165.9552,81.4599,725.7496,61.5002,220.2586,319.2935,434.7652,542.2039,771.4052,225,36,400,256,256,1849,0.98
27:30.9,20,7,25,16,19,25,35.0846,17.2198,42.7532,54.4826,37.5972,141.22,59.7267,160.9976,188.4526,359.3388,285.4673,989.9545,400,49,625,256,361,625,0.98
27:31.0,21,6,29,22,22,54,99.0298,78.4977,62.4447,122.5047,34.0818,249.0746,233.4045,179.2276,84.2382,276.0829,95.2277,1132.5437,441,36,841,484,484,2916,0.97
27:31.0,16,4,26,6,13,6,50.3129,55.633,90.2076,110.607,53.8104,359.0781,119.3972,79.319,153.1417,128.0492,123.0625,356.4423,256,16,676,36,169,36,0.97
27:31.1,12,1,30,6,17,4,32.6733,33.9116,29.609,12.1834,26.0702,48.4324,148.8145,78.4716,55.9924,199.0417,48.5958,350.4815,144,1,900,36,289,16,0.98
27:31.1,7,2,20,10,15,23,74.0375,15.891,119.6887,31.3474,43.3927,136.7553,101.5054,81.1833,287.3031,174.8174,102.4255,743.6209,49,4,400,100,225,529,0.98
27:31.2,3,1,11,8,7,7,38.3526,14.2041,104.8486,44.7488,76.4508,180.7326,71.5286,56.7122,172.6975,62.4477,131.7303,334.3882,9,1,121,64,49,49,0.98
27:31.2,4,2,15,3,10,11,40.2913,20.1077,59.0084,67.6067,73.5986,25.8402,52.2329,22.1615,233.1645,145.2481,96.4413,241.3632,16,4,225,9,100,121,0.98
27:31.3,6,12,23,2,12,6,15.2499,71.079,45.921,8.1308,24.5054,34.9807,80.3969,112.535,209.104,78.7209,140.508,320.3954,36,144,529,4,144,36,0.98
27:31.3,4,13,14,8,19,21,51.2535,71.3991,57.9077,55.5527,46.6737,106.3962,118.0162,125.178,170.5737,151.0017,48.3196,151.5186,16,169,196,64,361,441,0.98
27:31.4,3,26,8,6,7,20,5.6041,96.2051,39.6787,9.7391,69.0285,67.1164,19.0418,76.0533,126.428,7.9044,126.8848,137.5999,9,676,64,36,49,400,0.98
27:31.4,7,19,2,3,8,13,27.2865,125.3984,61.8743,46.9234,78.4957,114.037,96.6367,273.592,69.5392,152.9866,166.2745,327.253,49,361,4,9,64,169,0.99
27:31.5,13,5,11,6,9,7,38.428,88.0024,54.9798,22.7679,15.5057,37.9429,64.1038,241.3176,31.6097,27.1406,81.3532,150.7396,169,25,121,36,81,49,0.99
27:31.5,8,18,19,10,19,5,73.6561,89.7206,82.4051,50.4679,113.9101,29.1152,142.507,309.1488,149.1948,106.9428,229.2598,189.6597,64,324,361,100,361,25,0.99
27:31.6,24,1,44,7,37,17,99.6535,113.2296,200.8031,54.8684,218.608,88.5868,114.3004,173.4877,233.151,85.4954,306.2484,146.6823,576,1,1936,49,1369,289,0.99
27:31.6,25,16,78,24,60,37,29.4419,97.9998,250.2654,104.915,212.663,169.6731,113.1576,155.2688,445.697,206.4347,477.1254,269.8013,625,256,6084,576,3600,1369,0.99
27:31.7,23,8,46,26,33,56,88.8275,81.9326,194.3771,24.5237,172.0635,268.9985,235.4223,202.8155,585.0886,67.2125,585.6398,485.4391,529,64,2116,676,1089,3136,0.99
27:31.7,3,27,30,49,20,115,124.638,142.9384,264.6449,134.3122,177.8156,402.0367,215.6544,317.2491,761.7568,44.9131,581.9518,654.8622,9,729,900,2401,400,13225,0.99
27:31.7,14,17,18,51,21,82,83.8493,236.6943,176.9151,17.2637,59.0757,201.0791,241.3814,452.3113,457.8964,15.5576,188.634,677.334,196,289,324,2601,441,6724,0.99
27:31.8,13,15,17,38,16,117,38.1473,11.2359,55.6643,120.4625,29.9093,332.6601,152.7899,216.4017,327.2984,364.2302,292.7685,555.4666,169,225,289,1444,256,13689,0.99
27:31.9,16,4,17,35,26,129,46.3236,101.7314,71.3618,246.5582,107.1809,317.4873,100.8596,484.4581,295.1644,382.2179,245.6454,622.1216,256,16,289,1225,676,16641,0.99
27:31.9,5,7,22,25,16,114,63.6784,22.3406,110.3526,105.1921,147.9994,139.6348,81.4159,34.5986,164.7673,316.7856,240.82,696.4386,25,49,484,625,256,12996,0.99
27:32.0,8,2,18,57,19,156,21.2783,52.9942,82.7086,235.1438,113.0094,447.4141,51.2027,200.7973,162.9062,194.1538,117.7266,237.4872,64,4,324,3249,361,24336,0.99
27:32.0,13,12,26,68,39,128,78.4972,66.1607,69.3983,82.4941,152.4155,272.8326,113.0479,72.7784,78.9426,271.8687,239.3667,429.4137,169,144,676,4624,1521,16384,0.99
27:32.0,8,20,31,79,41,114,46.2596,56.1224,38.7742,104.5522,102.8651,134.0336,86.4402,73.3945,108.4953,285.4723,297.9587,764.483,64,400,961,6241,1681,12996,0.98
27:32.1,9,39,27,19,60,53,91.9968,132.8494,93.7991,426.3756,177.4934,589.7468,224.7557,112.0105,150.7575,746.6427,241.6368,949.9868,81,1521,729,361,3600,2809,0.96
27:32.1,5,12,3,29,8,44,33.626,174.0042,148.9483,158.3607,313.324,178.3936,116.4042,324.8446,246.1652,378.1355,558.3409,214.6848,25,144,9,841,64,1936,0.96
27:32.2,34,5,7,46,8,93,220.7013,91.8801,35.6128,267.8491,78.2758,682.1448,458.3849,331.613,104.4102,987.2736,380.56,1821.2954,1156,25,49,2116,64,8649,0.97
27:32.2,10,9,0,15,8,20,143.755,33.0074,43.6957,245.5675,26.4612,552.3691,262.9965,219.0072,166.0278,333.9454,440.4746,674.222,100,81,0,225,64,400,0.98
27:32.3,11,6,5,4,14,17,22.4457,25.327,29.0999,74.8024,38.1553,78.8613,333.9142,174.6957,94.1764,400.742,77.5916,998.8541,121,36,25,16,196,289,0.99
27:32.4,16,14,5,14,6,22,34.5593,53.5411,19.7125,106.7835,53.7417,148.1407,267.0161,36.099,75.8056,419.4539,104.0105,949.9951,256,196,25,196,36,484,1
27:32.4,3,5,3,8,3,4,117.9333,54.3797,18.8603,37.9931,38.8489,109.2935,183.0664,55.0516,67.9181,166.9785,110.1238,273.8354,9,25,9,64,9,16,1.01
27:32.5,4,1,2,5,4,6,8.5071,25.265,9.3843,22.56,20.1543,36.8317,60.8455,115.2781,33.8611,189.897,58.1061,232.0038,16,1,4,25,16,36,1.01
27:32.5,2,1,4,6,4,13,16.7127,13.197,36.6035,61.5538,6.0529,66.7462,194.9561,64.8975,43.3978,44.8857,53.0065,82.0761,4,1,16,36,16,169,1.01
27:32.6,0,4,6,10,6,25,6.9725,17.2039,14.7262,72.1807,35.4407,148.1504,19.6028,41.6126,21.4071,133.4284,49.1,233.0575,0,16,36,100,36,625,1
27:32.6,2,5,6,16,6,36,11.558,9.2392,3.9103,42.8176,3.1211,82.3359,38.382,9.6764,52.8971,136.9338,5.88,170.8372,4,25,36,256,36,1296,1
27:32.7,3,6,8,9,9,18,10.1834,12.7483,12.7476,62.7446,20.9426,135.4484,19.07,34.9155,16.1733,187.8031,59.7367,394.3661,9,36,64,81,81,324,1
27:32.8,14,7,1,13,4,39,71.5041,36.888,58.0298,73.4148,62.1921,232.6085,100.4137,51.7921,92.3021,165.2725,96.7093,461.7003,196,49,1,169,16,1521,0.99
27:32.8,6,3,1,12,4,40,48.798,25.6551,5.2919,7.5712,12.2283,30.5377,78.3978,42.4551,17.4802,97.4271,25.8145,242.3269,36,9,1,144,16,1600,0.99
27:32.9,12,8,3,8,11,40,38.1048,39.1559,11.8224,34.3694,60.1336,71.8427,76.7589,104.68,71.6746,144.1261,44.1852,404.2533,144,64,9,64,121,1600,0.98
27:32.9,4,7,3,7,16,48,67.2595,17.3429,11.3907,6.2363,27.1259,74.0359,35.2513,19.1785,10.0241,10.8253,54.3399,109.1125,16,49,9,49,256,2304,0.98
27:33.0,6,7,15,68,24,118,47.4895,6.7245,76.5404,389.1288,58.0831,592.6482,73.9555,51.9729,102.6045,557.9216,59.2636,914.8799,36,49,225,4624,576,13924,0.98
27:33.0,10,29,10,27,20,37,100.5309,168.0338,44.3715,281.8441,55.314,676.2854,55.5532,227.9798,64.6892,415.9763,115.0555,1025.1247,100,841,100,729,400,1369,0.99
27:33.1,5,12,7,18,4,39,64.7687,107.9913,39.8813,52.8513,126.3096,89.5937,81.7839,163.2335,156.0331,656.2791,259.1327,892.8393,25,144,49,324,16,1521,0.99
27:33.1,11,9,27,51,30,104,60.7927,47.7937,145.5068,266.3179,186.7723,618.4559,241.3657,311.777,271.5107,794.4229,311.3837,1921.106,121,81,729,2601,900,10816,0.99
27:33.2,7,17,4,5,3,39,26.8506,67.6552,144.3768,337.571,188.5101,712.5199,137.0698,147.7745,174.3827,461.1673,97.1719,1105.5089,49,289,16,25,9,1521,0.98
27:33.2,4,16,4,10,5,34,17.917,48.8215,13.2976,47.0058,45.6133,47.2882,116.8618,115.1097,208.6023,402.2041,218.9428,908.5502,16,256,16,100,25,1156,0.98
27:33.2,1,13,12,17,15,48,27.8403,44.278,46.5367,118.3753,58.9473,282.1252,36.9436,162.0273,285.1424,682.3887,368.8472,1485.4519,1,169,144,289,225,2304,0.98
27:33.3,0,8,10,17,15,49,10.8623,72.0343,34.5426,134.4131,45.5302,322.8899,16.6685,146.4654,63.4491,194.0146,121.8576,536.3079,0,64,100,289,225,2401,0.97
27:33.4,2,14,21,9,33,70,11.3821,41.9489,72.9493,92.3652,106.1396,230.7215,41.3147,74.3094,51.038,244.496,72.623,686.3508,4,196,441,81,1089,4900,0.97
27:33.4,6,6,24,46,19,129,39.0458,83.7437,54.6811,326.1685,93.3512,1027.3823,64.5979,178.4943,121.7489,667.7805,185.7158,2002.6349,36,36,576,2116,361,16641,0.97
27:33.4,2,15,17,51,8,121,36.1464,68.3282,52.6603,57.5142,83.0204,330.4147,62.6004,89.8999,187.3022,224.6166,273.3797,508.2449,4,225,289,2601,64,14641,0.97
27:33.5,1,2,6,19,10,49,5.5154,81.1125,82.8925,266.3192,33.8044,591.0375,60.919,140.6667,197.9155,885.464,153.1977,2387.8045,1,4,36,361,100,2401,0.97
27:33.5,3,18,18,42,14,69,20.5207,111.232,111.9012,182.6629,70.5523,146.8106,81.0601,194.036,153.2196,258.583,97.6357,343.3399,9,324,324,1764,196,4761,0.97
27:33.6,7,6,29,75,48,222,36.9898,74.7444,139.3977,312.5072,226.0207,1252.2115,59.677,181.1561,288.6408,183.0024,324.6728,1129.8328,49,36,841,5625,2304,49284,0.97
27:33.6,14,32,26,42,40,65,98.4886,177.7859,53.4125,393.5717,66.4151,1316.9922,140.4613,296.9537,148.0368,780.7348,156.6671,1998.9988,196,1024,676,1764,1600,4225,0.98
27:33.7,16,15,22,5,17,9,26.3282,109.1423,63.8303,223.1639,197.1317,354.5264,20.6984,138.8511,304.6868,553.7875,609.2991,1853.0128,256,225,484,25,289,81,0.98
27:33.8,12,7,31,14,20,40,106.052,128.6158,79.8258,77.0613,126.2995,241.6858,305.3951,458.0916,69.7681,486.0899,137.4864,1647.744,144,49,961,196,400,1600,0.98
27:33.8,17,17,10,47,14,110,44.4958,64.2223,130.7999,222.8527,66.646,482.1358,63.4045,115.7212,232.6355,444.5671,328.7663,856.0351,289,289,100,2209,196,12100,0.98
27:33.9,17,14,24,20,15,32,26.9735,32.6275,89.9308,172.0847,85.4991,473.8323,176.6897,225.577,155.6038,363.8652,294.7158,1049.549,289,196,576,400,225,1024,0.97
27:33.9,23,23,18,14,32,49,63.207,108.5935,82.3748,38.7633,138.899,124.7663,112.0971,183.4383,109.2904,379.5973,284.4597,557.7093,529,529,324,196,1024,2401,0.97
27:34.0,10,5,30,14,21,17,80.1586,167.276,72.2529,123.2418,182.7704,198.8418,118.4136,265.7064,40.3623,107.0002,225.8314,419.9437,100,25,900,196,441,289,0.97
27:34.0,26,10,22,4,13,23,116.2994,43.3989,58.0877,90.0473,76.6512,171.9304,203.1813,175.773,171.9808,157.221,245.5782,420.5555,676,100,484,16,169,529,0.98
27:34.1,20,15,10,19,10,21,71.3524,90.7518,105.2659,111.3052,71.9311,38.1191,47.4887,259.8881,262.9904,154.6936,338.9908,250.2029,400,225,100,361,100,441,0.99
27:34.1,20,43,8,14,17,25,118.9395,222.7185,16.2454,51.9201,61.8264,110.0353,299.6673,358.837,86.8768,61.7247,146.0031,376.7486,400,1849,64,196,289,625,0.99
27:34.2,19,58,31,22,17,33,72.0708,99.8781,149.2402,114.7782,71.5901,228.2786,106.7413,134.325,276.4996,310.625,197.4082,306.8017,361,3364,961,484,289,1089,0.98
27:34.2,9,40,23,12,19,7,88.9764,173.2339,77.8558,132.8328,42.4212,209.1947,197.3028,584.1143,99.5002,274.735,47.1208,196.4002,81,1600,529,144,361,49,0.98
27:34.3,3,25,22,15,31,53,44.0601,120.1624,98.306,96.131,236.0574,277.3967,96.5598,285.9683,351.6512,90.48,288.8781,735.0627,9,625,484,225,961,2809,0.98
27:34.3,8,33,9,6,18,21,46.6435,163.2162,184.6358,103.2914,228.0688,447.9046,159.2842,204.4901,334.0428,204.5633,309.0961,893.7555,64,1089,81,36,324,441,0.98
27:34.4,13,22,3,4,9,15,46.4197,207.0752,66.8504,48.2775,101.1894,88.6596,112.1225,181.8508,124.5123,212.8194,267.5117,317.0163,169,484,9,16,81,225,0.99
27:34.4,8,11,8,4,3,10,62.1803,80.8879,69.0154,15.8528,64.1973,84.5095,147.4237,361.4057,225.8521,157.8289,320.0092,702.2496,64,121,64,16,9,100,0.99
27:34.5,5,6,6,3,5,19,31.2453,45.3848,24.0577,10.2064,24.1575,58.6654,94.3626,336.2293,112.0596,72.5052,116.9094,191.2015,25,36,36,9,25,361,0.99
27:34.5,3,4,10,1,10,5,24.2284,15.5521,27.7309,7.832,54.9475,103.8614,58.8865,111.8984,77.4295,24.3264,152.0829,195.0604,9,16,100,1,100,25,0.99
27:34.6,1,11,20,4,14,9,25.3428,57.458,67.8116,15.9016,61.0863,27.8242,36.8454,143.0944,124.4013,37.9812,57.5395,48.1542,1,121,400,16,196,81,0.99
27:34.6,1,21,18,6,19,5,5.4133,65.4949,14.7828,16.3125,31.2655,44.5637,39.9553,115.2902,54.7898,33.1159,87.5956,131.7068,1,441,324,36,361,25,1
27:34.7,5,23,29,10,21,8,31.7364,18.3914,71.5457,24.9677,61.8429,27.9694,64.648,62.9993,43.3968,16.4274,173.1307,42.5185,25,529,841,100,441,64,1.01
27:34.7,4,3,14,4,12,5,17.458,121.8969,94.8502,41.2146,51.7892,38.5772,32.7672,275.331,130.301,85.9659,120.2288,97.83,16,9,196,16,144,25,1.01
27:34.8,9,11,10,4,19,13,41.9444,51.594,28.3398,13.7409,87.2492,64.9685,28.3863,61.6408,140.5089,39.3074,186.5864,113.3214,81,121,100,16,361,169,1.03
27:34.8,30,28,23,18,29,23,140.2889,138.3234,80.0681,83.5099,101.6414,116.9029,214.8505,383.7735,254.1981,186.7197,206.7557,153.4743,900,784,529,324,841,529,1.04
27:34.9,25,17,22,13,28,37,93.3404,127.4952,34.1657,33.7319,44.8877,98.6464,194.8501,259.0401,67.7301,59.8171,190.7568,191.6001,625,289,484,169,784,1369,1.04
27:34.9,38,23,37,13,27,30,99.1151,72.1096,115.536,3.126,113.8279,63.4394,182.8764,166.9097,126.4912,126.2525,258.5097,233.7991,1444,529,1369,169,729,900,1.04
27:35.0,32,8,22,14,20,38,160.6073,133.187,91.4446,80.9419,85.5409,87.9868,253.4402,183.9075,135.7893,123.477,176.8573,132.1144,1024,64,484,196,400,1444,1.03
27:35.0,47,19,34,174,21,249,284.6468,87.7766,73.4651,1003.1706,22.5597,1436.0441,539.5565,191.0859,81.9203,1509.2223,149.8321,2208.5834,2209,361,1156,30276,441,62001,1.02
27:35.0,13,18,33,51,27,63,267.7989,85.6194,55.2733,763.4924,42.7568,1249.2086,616.4967,290.7993,133.1705,1189.6888,178.3321,1976.5392,169,324,1089,2601,729,3969,1.01
27:35.1,21,16,24,127,27,136,107.2973,73.2799,107.0988,460.2461,72.5864,496.0142,296.3773,116.9259,255.5545,913.3189,78.0215,2235.839,441,256,576,16129,729,18496,1.01
27:35.1,11,29,14,153,9,293,128.9191,222.15,112.8519,191.8518,110.7195,1664.5723,216.4439,237.9426,222.2778,1399.0813,205.5564,4284.7412,121,841,196,23409,81,85849,1.01
27:35.2,20,5,57,198,110,450,183.9631,200.696,313.4547,285.8534,671.1018,960.0356,197.6167,239.435,509.6817,337.9854,1014.5737,1531.6539,400,25,3249,39204,12100,202500,0.99
27:35.2,11,4,12,41,36,112,59.976,50.6183,276.3732,973.5404,464.6164,2439.8489,115.644,312.674,436.3489,1719.4647,709.1731,6098.5412,121,16,144,1681,1296,12544,0.98
27:35.3,2,1,7,27,25,95,77.9893,20.1106,28.0571,237.9219,145.8522,279.9869,392.3012,289.755,511.6687,757.1417,1199.8864,1833.0201,4,1,49,729,625,9025,0.98
27:35.4,7,15,8,12,24,16,30.4119,81.82,89.7931,180.3594,216.0292,490.8284,73.1981,62.4045,289.9037,1419.7229,448.4313,3823.8585,49,225,64,144,576,256,0.98
27:35.4,5,4,4,14,4,44,12.8544,64.0502,27.0819,98.2075,117.7445,272.9978,130.9113,78.9321,78.6872,491.4143,389.317,782.0699,25,16,16,196,16,1936,0.98
27:35.5,4,8,3,7,9,9,16.6594,27.4154,13.3216,107.6119,30.0771,299.5441,61.5588,87.628,150.1487,423.2111,285.8028,836.2867,16,64,9,49,81,81,0.98
27:35.5,1,3,3,7,5,26,24.6573,46.0807,3.9366,63.9408,24.9056,140.4699,26.8816,49.4319,37.3014,166.5569,144.1987,233.5931,1,9,9,49,25,676,0.99
27:35.6,9,6,10,12,32,45,64.8439,37.6134,49.9939,93.0328,165.6868,348.009,114.3952,96.0022,93.4517,167.5626,208.5179,431.1955,81,36,100,144,1024,2025,0.98
27:35.6,6,5,15,22,33,25,79.865,44.5969,33.4158,72.2876,46.8822,203.4307,139.1993,133.3151,55.5685,57.6012,61.3303,221.1358,36,25,225,484,1089,625,0.99
27:35.7,6,8,30,54,40,170,5.4998,27.8288,97.85,209.2058,114.2773,945.7127,89.8751,94.9516,72.4388,314.9193,264.0433,1649.2479,36,64,900,2916,1600,28900,0.99
27:35.7,15,6,20,13,36,93,58.6677,29.8526,81.8924,291.7577,46.9478,955.5906,93.638,87.1427,172.5435,542.0928,130.4087,1681.1112,225,36,400,169,1296,8649,1
27:35.8,10,2,17,35,35,137,51.3919,50.1925,217.6543,174.8419,321.1936,298.678,77.3333,111.8297,472.3617,430.4248,521.9517,1091.5123,100,4,289,1225,1225,18769,1
27:35.8,22,32,45,189,56,324,94.4716,179.7092,367.3278,1091.6127,452.5856,1407.6132,96.4519,237.9696,653.1008,2031.679,740.1038,3448.7159,484,1024,2025,35721,3136,104976,0.98
27:35.9,34,5,37,155,90,167,251.1958,227.3523,110.8079,216.2254,290.5865,950.6835,319.2254,405.9058,239.6474,420.7117,843.0636,1863.2492,1156,25,1369,24025,8100,27889,0.99
27:35.9,7,47,17,157,57,234,247.7969,314.4601,259.3377,276.7438,841.1472,934.9379,346.9456,210.3825,935.978,1746.138,1863.917,2775.7529,49,2209,289,24649,3249,54756,0.97
27:36.0,10,22,30,51,72,82,60.7785,148.1563,109.1416,747.262,244.5032,1219.8807,423.9621,122.7539,135.1422,905.7711,793.3744,1189.4192,100,484,900,2601,5184,6724,0.96
27:36.0,7,17,86,51,128,106,41.2311,198.771,368.2443,276.4453,420.1267,512.5473,423.6554,753.7448,396.3814,714.0222,1134.8823,2067.4657,49,289,7396,2601,16384,11236,0.97
27:36.1,3,6,13,23,15,29,24.6979,77.8936,457.4438,230.9158,752.3438,613.8601,126.0524,270.4864,847.4734,1379.01,1449.2231,2639.2615,9,36,169,529,225,841,0.97
27:36.1,14,8,24,18,43,26,71.0827,47.9719,85.3752,180.9261,224.9065,291.4759,142.3195,330.9979,451.7472,271.832,376.8878,452.4337,196,64,576,324,1849,676,0.96
27:36.2,18,34,19,19,32,14,94.2534,176.7961,75.8147,51.8613,151.8504,105.8648,131.9432,338.9408,644.9569,387.6066,1071.2872,862.309,324,1156,361,361,1024,196,0.95
27:36.2,39,10,12,29,19,74,228.3962,145.4794,79.1744,263.1978,130.3482,516.4367,304.8207,288.9066,234.1228,624.7433,518.3693,1139.16,1521,100,144,841,361,5476,0.94
27:36.3,20,13,4,15,9,35,200.3701,34.0355,70.3028,96.7956,134.3692,237.228,283.0733,256.4787,173.1715,172.4441,282.0262,501.4403,400,169,16,225,81,1225,0.94
27:36.3,11,7,11,11,14,20,63.811,54.4371,53.4837,85.5994,52.1718,118.4224,430.6619,160.9296,87.1327,486.8237,168.0443,937.7646,121,49,121,121,196,400,0.94
27:36.4,9,12,3,10,9,17,64.7448,77.0639,51.6936,54.3684,75.6842,35.0148,385.6224,122.8757,137.7245,193.6263,287.294,348.9258,81,144,9,100,81,289,0.94
